GROUPNAME,JOBNAME
RBDMANI2,LIE.RBDMANI2
RBDMANI2,LIS.RBDMANI2
REMD,LIE.REMD
REMD,LIE.REMD
REMD,LIS.REMD
REMD,LIS.REMD
REMD,SWESPEMO
REMD,SWESPEMO
REMD,SWESPREM
REMP,SWESPREP
REMX,LIE.REMX
REMX,LIS.REMX
REMX,SWESPEMO
RESTENC5,RESTENC5
RESTENC6,RESTENC6
RESTENCM,RESTENCM
RESUBJOB,RESTART
RFFAMEX,LIE.RFFAMEX
RFFAMEX,LIS.RFFAMEX
RJ0001,LIE.RJ0001
RJ0001,LIS.RJ0001
RJ0001,RJ0001
RJ000301,LIE.RJ000301
RJ000301,LIS.RJ000301
RJ000301,RJ000301
RJ000301,RJ000302
RN006A,LIE.RN006A
RN006A,LIS.RN006A
RN006A,RN006A
RN027B,LIE.RN027B
RN027B,LIS.RN027B
RN027B,RN027B
RN030B,LIE.RN030B
RN030B,LIS.RN030B
RN030B,RN030B
RN041B,LIE.RN041B
RN041B,LIS.RN041B
RN041B,RN041B
RN050B,LIE.RN050B
RN050B,LIS.RN050B
RN050B,RN050B
RN055B,LIE.RN055B
RN055B,LIS.RN055B
RN055B,RN055B
ROBOTAKD,LIE.ROBOTAKD
ROBOTAKD,LIS.ROBOTAKD
ROBOTAKN,LIE.ROBOTAKN
ROBOTAKN,LIS.ROBOTAKN
ROBOTBRZ,LIE.ROBOTBRZ
ROBOTBRZ,LIS.ROBOTBRZ
ROBOTDM,LIE.ROBOTDM
ROBOTDM,LIS.ROBOTDM
ROBOTLV,LIE.ROBOTLV
ROBOTLV,LIS.ROBOTLV
ROBOTWN,LIE.ROBOTWN
ROBOTWN,LIS.ROBOTWN
RORGACEX,RORGACEX
RORGAIF,RORGAIF
RORGAMUS,RORGAMUS
RORGAMXR,RORGAMXR
RORGARFM,RORGARFM
RORGBARS,RORGBARS
RORGBNDL,RORGBNDL
RORGCHGM,RORGCHGM
RORGCIXR,RORGCIXR
RORGCLOS,RORGCLOS
RORGCMST,RORGCMST
RORGCMXR,RORGCMXR
RORGCRED,RORGCRED
RORGDTF,RORGDTF
RORGFEED,RORGFEED
RORGFN81,RORGFN81
RORGFOLX,RORGFOLX
RORGFRTF,RORGFRTF
RORGFSSF,RORGFSSF
RORGFVIF,RORGFVIF
RORGMCMF,RORGMCMF
RORGMF31,RORGMF31
RORGN102,RORGN102
RORGOPEN,RORGOPEN
RORGPAGE,RORGPAGE
RORGPCF,RORGPCF
RORGPDF0,RORGPDF0
RORGPDF1,RORGPDF1
RORGPDF2,RORGPDF2
RORGPDF3,RORGPDF3
RORGPSF,RORGPSF
RORGRDF,RORGRDF
RORGRIF,RORGRIF
RORGRIFO,RORGRIFO
RORGRPF,RORGRPF
RORGSENT,RORGSENT
RORGSIF,RORGSIF
RORGV331,RORGV331
RORGV333,RORGV333
RORGV335,RORGV335
RORGV362,RORGV362
RORGV400,RORGV400
RORGV404,RORGV404
RORGVN27,RORGVN27
RORGVN88,RORGVN88
RORGVPF0,RORGVPF0
RORGVPF1,RORGVPF1
RORGVPF2,RORGVPF2
RORGVPF3,RORGVPF3
RORGVSAM,RORGVSAM
RORGVTSD,RORGVTSD
RORGVTSR,RORGVTSR
RORGXREF,RORGXREF
RT850ADB,RT850A05
RT850ADB,RT850A08
RT850ADB,RT850A10
RT850ADB,RT850A13
RT850ADB,RT850A15
RT850ADB,RT850A18
RT850ADB,RT850A20
RT850ADB,RT850A23
RT850ADB,RT850A25
RT850ADB,RT850A27
RT850ADB,RT850DB2
RT850ADB,RT850INA
RT950P89,LIE.RT950P89
RT950P89,RT950P89
RT950P89,RT950P98
RT950P89,RT955P89
RT999GH1,LIE.RT999GH1
RT999GH1,LIS.RT999GH1
RT999GH1,RT999GH1
RTFDBKUP,DB2000I
RTFDBKUP,DB2001I
RTFDBKUP,DB2008I
RTFDBKUP,DB2009I
RTFDBKUP,DB2010I
RTFDBKUP,DB2011I
RTFDBKUP,DB2130I8
RTFDBKUP,DB2146I
RTFDBKUP,DB2147I
RTFDBKUP,DB2148I
RTFDBKUP,DB2149I
RTFDBKUP,DB2175A
RTFDBKUP,DB2175B
RTFDBKUP,DB2721I8
RTFDBKUP,DB2724I
RTFDBKUP,DB2751I
RTFDBKUP,LIE.RTFDBKUP
RTFDBKUP,LIS.RTFDBKUP
RTFDW001,DB0029B
RTFDW001,DB0041A
RTFDW001,DB0041G
RTFDW001,DB0041I
RTFDW001,DB0041I.2
RTFDW001,DB0041U
RTFDW001,DB0041V
RTFDW001,LIE.RTFDW001
RTFDW001,LIS.RTFDW001
RTFDW001,RT950W24
SA02,SAD211MG
SA04,SAD211OD
SABOSS01,LIS.SABOSS01
SABRIXCN,CONFIRM_CONNECTIONS_BETWEEN_SABRIX_AND_SAP_ARE_ACTIVE
SABRIXCN,N25SXSTART
SABRIXCN,N25SXSTOP
SABRIXCN,P1SXSTART
SABRIXCN,P1SXSTOP
SABRIXCN,P2SXSTART
SABRIXCN,P2SXSTOP
SABRIXCN,P3SXSTART.ISBFP1X
SABRIXCN,P3SXSTOP.ISBFP1X
SABRIXCN,P5SXSTART
SABRIXCN,P5SXSTOP
SABRIXCN,P6SXSTART
SABRIXCN,P6SXSTOP
SABRIXCN,RESTART_CONNECTIONS_BETWEEN_SABRIX_AND_SAP
SABRIXCN,STOP_CONNECTIONS_BETWEEN_SABRIX_AND_SAP
SACSHP01,ET_ZSD_CONTAINER_INV
SACSHP01,LIE.SACSHP01
SACSHP01,RV60SBT1_DROPSHIP_INV
SACSHP01,ZDRPSHIP_INV
SACTST01,ET_ZSD_CONTAINER_INV
SACTST01,LIE.SACTST01
SACTST01,TRIGNEW1.SACTST01
SAD001,LIE.SAD001
SAD001,LIS.SAD001
SAD005,LIE.SAD005
SAD005,LIS.SAD005
SAD006,LIE.SAD006
SAD006,LIS.SAD006
SAD008A,LIE.SAD008A
SAD008A,LIS.SAD008A
SAD009,LIE.SAD009
SAD009,LIS.SAD009
SAD010,LIE.SAD010
SAD010,LIS.SAD010
SAD011,LIE.SAD011
SAD011,LIS.SAD011
SAD012,LIE.SAD012
SAD012,LIS.SAD012
SAD013,LIE.SAD013
SAD014,LIE.SAD014
SAD014,LIS.SAD014
SAD100,LIE.SAD100
SAD101,LIE.SAD101
SAD102,LIE.SAD102
SAD103,LIE.SAD103
SAD103,LIS.SAD103
SAD104,LIE.SAD104
SAD104,LIS.SAD104
SAD105,LIE.SAD105
SAD105,LIS.SAD105
SAD106,LIE.SAD106
SAD106,LIS.SAD106
SAD107,LIE.SAD107
SAD107,LIS.SAD107
SAD108,LIE.SAD108
SAD108,LIS.SAD108
SAD108,SDV03V02_RESCHED_STO_P027
SAD109,LIE.SAD109
SAD109,LIS.SAD109
SAD112,LIE.SAD112
SAD112,LIS.SAD112
SAD113,LIE.SAD113
SAD113,LIS.SAD113
SAD114,LIE.SAD114
SAD114,LIS.SAD114
SAD115,LIE.SAD115
SAD116,LIE.SAD116
SAD116,LIS.SAD116
SAD117,LIE.SAD117
SAD118,LIE.SAD118
SAD118,LIS.SAD118
SAD119,LIE.SAD119
SAD119,LIS.SAD119
SAD120,LIE.SAD120
SAD120,LIS.SAD120
SAD121,LIE.SAD121
SAD121,LIS.SAD121
SAD122,LIE.SAD122
SAD122,LIS.SAD122
SAD123,LIE.SAD123
SAD123,LIS.SAD123
SAD124,LIE.SAD124
SAD124,LIS.SAD124
SAD125,LIE.SAD125
SAD125,LIS.SAD125
SAD126,LIE.SAD126
SAD126,LIS.SAD126
SAD127,LIE.SAD127
SAD127,LIS.SAD127
SAD128,LIE.SAD128
SAD129,LIE.SAD129
SAD129,LIS.SAD129
SAD130,LIE.SAD130
SAD130,LIS.SAD130
SAD131,LIE.SAD131
SAD132,LIE.SAD132
SAD133,LIE.SAD133
SAD134,LIE.SAD134
SAD135,LIE.SAD135
SAD135,LIS.SAD135
SAD136,LIE.SAD136
SAD136,LIS.SAD136
SAD137,LIE.SAD137
SAD137,LIS.SAD137
SAD138,LIE.SAD138
SAD138,LIS.SAD138
SAD139,LIE.SAD139
SAD140,LIE.SAD140
SAD140,LIS.SAD140
SAD141,LIE.SAD141
SAD141,LIS.SAD141
SAD142,LIE.SAD142
SAD142,LIS.SAD142
SAD143,LIE.SAD143
SAD143,LIS.SAD143
SAD144,LIE.SAD144
SAD144,LIS.SAD144
SAD145,LIE.SAD145
SAD145,LIS.SAD145
SAD146,LIE.SAD146
SAD146,LIS.SAD146
SAD147,LIE.SAD147
SAD147,LIS.SAD147
SAD160,CDSTAT1.SAD160
SAD160,LIE.SAD160
SAD160,PARMSET.SAD160
SAD160,SAD160
SAD160,SETPID1.SAD160
SAD170PM,SAD170PM
SAD171AM,SAD171AM
SAD172,LIE.SAD172
SAD172,LIS.SAD172
SAD200,LIE.SAD200
SAD200,LIS.SAD200
SAD201,LIE.SAD201
SAD202,LIE.SAD202
SAD202,LIS.SAD202
SAD206,LIE.SAD206
SAD206,LIS.SAD206
SAD207,LIE.SAD207
SAD207,LIS.SAD207
SAD208,LIE.SAD208
SAD208,LIS.SAD208
SAD211,LIE.SAD211
SAD211,LIS.SAD211
SAD212,LIE.SAD212
SAD212,LIS.SAD212
SAD213,LIE.SAD213
SAD213,LIS.SAD213
SAD214,LIE.SAD214
SAD214,LIS.SAD214
SAD216,LIE.SAD216
SAD216,LIS.SAD216
SAD217,LIE.SAD217
SAD217,LIS.SAD217
SAD218,LIE.SAD218
SAD218,LIS.SAD218
SAD219,LIE.SAD219
SAD219,LIS.SAD219
SAD220,LIE.SAD220
SAD220,LIS.SAD220
SAD221,LIE.SAD221
SAD221,LIS.SAD221
SAD222,LIE.SAD222
SAD222,LIS.SAD222
SAD223,LIE.SAD223
SAD223,LIS.SAD223
SADADC,LIE.SADADC
SADADC,LIS.SADADC
SADADC,START_OF_1PM_PASS
SADADC,START_OF_SPOOLING_PASS_1
SADEDI01,LIE.SADEDI01
SADEDI01,LIS.SADEDI01
SADJDA02,LIE.SADJDA02
SADJDA02,LIS.SADJDA02
SADSD26,LIE.SADSD26
SADSD26,LIS.SADSD26
SADSHP01,LIE.SADSHP01
SADSHP01,LIS.SADSHP01
SAI022,LIE.SAI022
SAI022,LIS.SAI022
SAISHP01,LIE.SAISHP01
SAISHP01,LIS.SAISHP01
SAJOBMON,LIE.SAJOBMON
SAM001,LIE.SAM001
SAM001,LIS.SAM001
SAM002,LIE.SAM002
SAM002,LIS.SAM002
SAPDBMNT,BFP_STARTUP_IS_COMPLETE
SAPDBMNT,BFPDBSNP.SAPBFPDB
SAPDBMNT,BFPSTOPD.SAPBFPDB
SAPDBMNT,BFPSTRTD.SAPBFPDB
SAPDBMNT,DB2_MAINTENANCE_IS_COMPLETE
SAPDBMNT,SETWRITE_RESUME_BFPDBSNP_TODAY
SAPDBMNT,STASAP25.SP2N25X
SAPDBMNT,STASBFP1.ISBFP1X
SAPDBMNT,STASBFP2.ISBFP2X
SAPDBMNT,STASBFP3.ISBFP1X
SAPDBMNT,STASBFP5.ISBFP5
SAPDBMNT,STASBFP6.ISBFP6
SAPDBMNT,STOSAP25.SP2N25X
SAPDBMNT,STOSBFP1.ISBFP1X
SAPDBMNT,STOSBFP2.ISBFP2X
SAPDBMNT,STOSBFP3.ISBFP3
SAPDBMNT,STOSBFP5.ISBFP5
SAPDBMNT,STOSBFP6.ISBFP6
SAPUNLOK,SAPLOCK
SAPUNLOK,SAPUNLOK
SAW010,LIE.SAW010
SAW010,LIS.SAW010
SAW012,LIE.SAW012
SAW012,LIS.SAW012
SAW014,LIE.SAW014
SAW014,LIS.SAW014
SAW016,LIE.SAW016
SAW016,LIS.SAW016
SAW018,LIE.SAW018
SAW018,LIS.SAW018
SAW020,LIS.SAW020
SAW022,LIE.SAW022
SAW022,LIS.SAW022
SAW024,LIE.SAW024
SAW024,LIS.SAW024
SAW026,LIE.SAW026
SAW026,LIS.SAW026
SAW028,LIE.SAW028
SAW028,LIS.SAW028
SAW02R,LIS.SAW020
SAW201,LIE.SAW201
SAW201,SAW201
SAW202,LIE.SAW202
SAW202,SAW202
SCBFPCYL,LIE.SCBFPCYL
SCBFPCYL,LIS.SCBFPCYL
SCBFPCYL,START_SCHEDULING_AGENT
SCBFPCYL,STOP_SCHEDULING_AGENT
SCCR8REM,SWESPRES
SCESPCOM,LIE.SCESPCOM
SCESPCOM,LIS.SCESPCOM
SCESPCOM,SWESPCOM
SCESPERR,LIE.SCESPERR
SCESPERR,LIS.SCESPERR
SCESPERR,SWESPMSG.AM
SCESPERR,SWESPMSG.PM
SCISBFP3,LIE.SCISBFP3
SCISBFP3,LIS.SCISBFP3
SCISBFP3,START_ISBFP3_SCHEDULING_AGENT
SCISBFP3,STOP_ISBFP3_SCHEDULING_AGENT
SCSETCAL,LIE.SCSETCAL
SCSETCAL,UPDATE.ESP.CALENDARS
SCSMTPDS,LIE.SCSMTPDS
SCSMTPDS,LIS.SCSMTPDS
SCSMTPDS,SMTPNOTE
SHUTDOWN,SHUTDOWN
SPLMAINT,BASIS_RESUME_BFP_BATCH
SPLMAINT,BASIS_SUSPEND_BFP_BATCH_ONE
SPLMAINT,BASIS_SUSPEND_BFP_BATCH_TWO
SPLMAINT,BFP_STARTUP_IS_COMPLETE
SPLMAINT,BFPDBSNP.SAPBFPDB
SPLMAINT,BFPLOCK.SAPBFPDB
SPLMAINT,BFPSTOPD.SAPBFPDB
SPLMAINT,BFPSTRTD.SAPBFPDB
SPLMAINT,BFPULCK1.SAPBFPDB
SPLMAINT,BFPULOCK
SPLMAINT,CONFIRM_SHUTDOWN_OF_SAP
SPLMAINT,DB2_MAINTENANCE_IS_COMPLETE
SPLMAINT,ISBFP3
SPLMAINT,POP_MAINTENANCE_IS_COMPLETE
SPLMAINT,POP_SHUTDOWN_COMPLETE
SPLMAINT,POPDBWKL.SAPPOPDB
SPLMAINT,POPSTOPD.SAPPOPDB
SPLMAINT,POPSTRTD.SAPPOPDB
SPLMAINT,RESTART_POP
SPLMAINT,RESTART_SABRIX_PRODUCTION
SPLMAINT,SABRIX_LOG_CLEANUP
SPLMAINT,SABRIX_MAINTENANCE_IS_COMPLETE
SPLMAINT,SABRIX_SHUTDOWN_COMPLETE
SPLMAINT,SBXLOGCLN.SXPAPP1
SPLMAINT,SBXLOGCLN.SXPAPP2
SPLMAINT,SBXLOGCLN.SXPAPP3
SPLMAINT,SBXLOGCLN.SXPAPP4
SPLMAINT,SBXLOGCLN.SXPAPP5
SPLMAINT,SETWRITE_RESUME_BFPDBSNP_TODAY
SPLMAINT,SHUTDOWN_POP
SPLMAINT,SHUTDOWN_SABRIX_PRODUCTION
SPLMAINT,START_SCHEDULING_AGENT
SPLMAINT,STASAP25.SP2N25X
SPLMAINT,STASBFP1.ISBFP1X
SPLMAINT,STASBFP2.ISBFP2X
SPLMAINT,STASBFP3.ISBFP1X
SPLMAINT,STASBFP5.ISBFP5
SPLMAINT,STASBFP6.ISBFP6
SPLMAINT,STASPOP.SAPPOP
SPLMAINT,STASPOP.SAPPOPAPP
SPLMAINT,STATC.SXPAPP1
SPLMAINT,STATC.SXPAPP2
SPLMAINT,STATC.SXPAPP3
SPLMAINT,STATC.SXPAPP4
SPLMAINT,STATC.SXPAPP5
SPLMAINT,STOP_SCHEDULING_AGENT
SPLMAINT,STOPPOP.SAPPOP
SPLMAINT,STOPPOP.SAPPOPAPP
SPLMAINT,STOSAP25.SP2N25X
SPLMAINT,STOSBFP1.ISBFP1X
SPLMAINT,STOSBFP2.ISBFP2X
SPLMAINT,STOSBFP3.ISBFP3
SPLMAINT,STOSBFP5.ISBFP5
SPLMAINT,STOSBFP6.ISBFP6
SPLMAINT,STOTC.SXPAPP1
SPLMAINT,STOTC.SXPAPP2
SPLMAINT,STOTC.SXPAPP3
SPLMAINT,STOTC.SXPAPP4
SPLMAINT,STOTC.SXPAPP5
SPLMAINT,TODAYDAY_NIGHT_MAINTENANCE_APPLICATION
SPLMAINT,TODAYDAY_NIGHT_MAINTENANCE_IS_COMPLETE
SPLMAINT,TP_SHOWBUFFER
SPLMAINT,UNLOCK_USERS_FOR_BFP_ACCESS
SPLMAINT,UNLOCK_USERS_FOR_BFP_ACCESS_1
SSDFUD01,LIE.SSDFUD01
SSDFUD01,LIS.SSDFUD01
SSIS3456,INTERFACE_6003
SSIS3456,INTERFACE_6004
SSIS3456,INTERFACE_6005
SSIS3456,INTERFACE_6006
SSIS3456,LIE.SSIS3456
SSIS3456,LIS.SSIS3456
SSIS6002,INTERFACE_6002
SSIS6002,LIE.SSIS6002
SSIS6002,LIS.SSIS6002
SSIS6003,INTERFACE_6003
SSIS6003,LIE.SSIS6003
SSIS6003,LIS.SSIS6003
SSIS6004,INTERFACE_6004
SSIS6004,LIE.SSIS6004
SSIS6004,LIS.SSIS6004
SSIS6005,INTERFACE_6005
SSIS6005,LIE.SSIS6005
SSIS6005,LIS.SSIS6005
SSIS6007,INTERFACE_6007
SSIS6007,LIE.SSIS6007
SSIS6007,LIS.SSIS6007
SSIS6008,INTERFACE_6008
SSIS6008,LIE.SSIS6008
SSIS6008,LIS.SSIS6008
SSISGDB1,INTERFACE_TEST
SSISGDB1,LIE.SSISGDB1
SSISGDB1,LIS.SSISGDB1
SSISQLRS,LIE.SSISQLRS
SSISQLRS,LIS.SSISQLRS
SSISQLRS,SSIS_BIRDP_RECYCLE_SQL
SSISQLRS,SSIS_BIRDP_SQL_RESTART
STARTUP,STARTUP
STATSPO1,STATSPO1
SUNMAINT,BFP_STARTUP_IS_COMPLETE
SUNMAINT,BFPLOCK.SAPBFPDB
SUNMAINT,BFPSTOPD.SAPBFPDB
SUNMAINT,BFPSTRTD.SAPBFPDB
SUNMAINT,BFPULCK1.SAPBFPDB
SUNMAINT,DB2_MAINTENANCE_IS_COMPLETE
SUNMAINT,ISBFP3
SUNMAINT,POP_MAINTENANCE_IS_COMPLETE
SUNMAINT,POP_SHUTDOWN_COMPLETE
SUNMAINT,POPDBWKL.SAPPOPDB
SUNMAINT,POPSTOPD.SAPPOPDB
SUNMAINT,POPSTRTD.SAPPOPDB
SUNMAINT,RESTART_POP
SUNMAINT,SABRIX_MAINTENANCE_IS_COMPLETE
SUNMAINT,SHUTDOWN_POP
SUNMAINT,START_SCHEDULING_AGENT
SUNMAINT,STASAP25.SP2N25X
SUNMAINT,STASBFP1.ISBFP1X
SUNMAINT,STASBFP2.ISBFP2X
SUNMAINT,STASBFP5.ISBFP5
SUNMAINT,STASBFP6.ISBFP6
SUNMAINT,STOP_SCHEDULING_AGENT
SUNMAINT,STOSAP25.SP2N25X
SUNMAINT,STOSBFP1.ISBFP1X
SUNMAINT,STOSBFP2.ISBFP2X
SUNMAINT,STOSBFP3.ISBFP3
SUNMAINT,STOSBFP5.ISBFP5
SUNMAINT,STOSBFP6.ISBFP6
SUNMAINT,SUNDAY_NIGHT_MAINTENANCE_APPLICATION
SUNMAINT,SUNDAY_NIGHT_MAINTENANCE_IS_COMPLETE
SUNMAINT,TP_SHOWBUFFER
SUNMAINT,UNLOCK_USERS_FOR_BFP_ACCESS
SUNMAINT,UNLOCK_USERS_FOR_BFP_ACCESS_1
SUNMAINT-,STASBFP3.ISBFP1X
SW01,LIS
SW01,SWESPEML
SW01,SWESPEML
SW02,SWFAILIT
SW049G,LIE.SW049G
SW049G,LIS.SW049G
SW049G,SW049G
SW240Z,LIE.SW240Z
SW240Z,LIS.SW240Z
SW240Z,SW240Z
SW240Z,SWIMSTRC
SW68DUMP,LIE.SW68DUMP
SW68DUMP,LIS.SW68DUMP
SW68DUMP,SW68DUMP
SW68DUMP,USEXTNTS
SW7006,LIE.SW7006
SW7006,LIS.SW7006
SW7006,SW7006
SW7006,SW7006B
SWAMCKP,DB0200A
SWAMCKP,DB0200B
SWAMCKP,DB0484I1
SWAMCKP,LIE.SWAMCKP
SWAMCKP,LIS.SWAMCKP
SWAMCKP,SWTLCKP
SWBCKPGM,LIE.SWBCKPGM
SWBCKPGM,SWIMCPY2
SWBCKPGM,SWIMCPY3
SWBCKPGM,SWTSTCPY
SWCA1CHK,LIE.SWCA1CHK
SWCA1CHK,LIS.SWCA1CHK
SWCA1CHK,SWCA1CH5
SWCA1CHK,SWCA1CH6
SWCA1CHK,SWCA1CH8
SWCA1LST,LIE.SWCA1LST
SWCA1LST,LIS.SWCA1LST
SWCA1LST,SWCA1LST
SWCA1LST,SWCA1VTC
SWCYBBKP,LIE.SWCYBBKP
SWCYBBKP,LIS.SWCYBBKP
SWCYBBKP,SWCYBBKP
SWEECHK,LIE.SWEECHK
SWEECHK,LIS.SWEECHK
SWESMAPM,SWESMAPM
SWESMCHK,SWESMATS
SWESMLSD,SWESMLSD
SWESMMCM,SWESMMCM
SWESMMMN,SWESMAFC
SWESMMMN,SWESMMFC
SWESMMMN,SWESMMMN
SWESMMMN,SWESMMSD
SWESMMPU,SWESMMPU
SWESMR02,SWESMR02
SWESMR03,SWESMR03
SWESMXDM,BDAP0022
SWESMXDM,SWESMASP
SWESMXDM,SWESMMB2
SWESMXDM,SWESMMBK
SWESMXDM,SWESMMBU
SWESMXDM,SWESMMHS
SWESMXDM,SWESMMMB
SWESMXDM,SWESMMPA
SWESMXDM,SWESMMSP
SWESMXDM,SWESMXBU
SWESMXDM,SWEXMMPU
SWESMXMN,SWEXMUSE
SWESP1TS,SWESP1TS
SWESP6TS,SWESP6TS
SWESP6TT,SWESP6TS
SWESP6TT,SWESP6TT
SWESP6TT,SWESP6TU
SWESP6TT,TESTUSS
SWESP8TS,LIE.SWESP8TS
SWESP8TS,LIS.SWESP8TS
SWESP8TS,SWESP8TS
SWESP9TS,SWESP9TS.THIS_IS_A_TEST_OF_A_LONG_NAME_FOR_ROY
SWESPAPM,LIE.SWESPAPM
SWESPAPM,LIS.SWESPAPM
SWESPAPM,SWESPAPM
SWESPAPP,LIE.SWESPAPP
SWESPAPP,LIS.SWESPAPP
SWESPAPP,PC007A
SWESPAPP,SWESPAPP
SWESPCHK,LIE.SWESPCHK
SWESPCHK,LIS.SWESPCHK
SWESPCHK,SWESP5TS
SWESPCHK,SWESP6TS
SWESPCHK,SWESP8TS
SWESPMCM,LIE.SWESPMCM
SWESPMCM,LIS.SWESPMCM
SWESPMCM,SWESPMCM
SWESPMMN,LIE.SWESPMMN
SWESPMMN,LIS.SWESPMMN
SWESPMMN,SWESP5FC
SWESPMMN,SWESP6FC
SWESPMMN,SWESPMFC
SWESPMMN,SWESPMMN
SWESPMMN,SWESPMSD
SWESPMPX,LIE.SWESPMPX
SWESPMPX,LIS.SWESPMPX
SWESPMPX,SWESPMPX
SWESPR01,LIE.SWESPR01
SWESPR01,LIS.SWESPR01
SWESPR01,SWESPR01
SWESPR02,LIE.SWESPR02
SWESPR02,LIS.SWESPR02
SWESPR02,SWESPR02
SWESPR03,LIE.SWESPR03
SWESPR03,LIS.SWESPR03
SWESPR03,SWESPR03
SWESPR03,SWESPR04
SWESPR05,LIE.SWESPR05
SWESPR05,LIS.SWESPR05
SWESPR05,SWESPR05
SWESPR05,SWESPR06
SWESPR22,SWESPR22
SWESPR34,SWESPR34
SWESPTST,SWESPTST
SWESPXDM,LIE.SWESPXDM
SWESPXDM,LIS.SWESPXDM
SWESPXDM,SMTPNOTE.SWESP5SC
SWESPXDM,SMTPNOTE.SWESP6SC
SWESPXDM,SMTPNOTE.SWESP8SC
SWESPXDM,SWESP5SC
SWESPXDM,SWESP5SP
SWESPXDM,SWESP6SC
SWESPXDM,SWESP6SP
SWESPXDM,SWESP8BU
SWESPXDM,SWESP8SC
SWESPXDM,SWESPABU
SWESPXDM,SWESPMB2
SWESPXDM,SWESPMBK
SWESPXDM,SWESPMBU
SWESPXDM,SWESPMHS
SWESPXDM,SWESPMMB
SWESPXDM,SWESPMPA
SWESPXDM,SWESPMSP
SWESPXDM,SWESPXBU
SWESPXDM,SWEXHMPU
SWESPXMN,LIE.SWESPXMN
SWESPXMN,LIS.SWESPXMN
SWESPXMN,SWESPCPY
SWESPXMN,SWEXHUSE
SWHSMBKP,LIE.SWHSMBKP
SWHSMBKP,LIS.SWHSMBKP
SWHSMBKP,SWHSMBKP
SWIMCPY1,LIE.SWIMCPY1
SWIMSCHK,LIE.SWIMSCHK
SWIMSCHK,LIS.SWIMSCHK
SWIMSCHK,SWIMSCHK
SWIMSUS2,LIE.SWIMSUS2
SWIMSUS2,LIS.SWIMSUS2
SWIMSUS2,SWIMSUS2
SWIMSUS3,LIE.SWIMSUS3
SWIMSUS3,LIS.SWIMSUS3
SWIMSUS3,SWIMSUS3
SWIMSUS3,SWIMSUS4
SWIMSUS5,LIE.SWIMSUS5
SWIMSUS5,LIS.SWIMSUS5
SWIMSUS5,SWIMSUS5
SWIMSUSG,LIE.SWIMSUSG
SWIMSUSG,LIS.SWIMSUSG
SWIMSUSG,SWIMSUSG
SWIXGLG1,LIE.SWIXGLG1
SWIXGLG1,LIS.SWIXGLG1
SWIXGLG1,SWIXGLG1
SWIXGLG1,SWIXGLG2
SWKELLY1,SWKELLY1
SWKELLY2,SWKELLY2
SWKELLY3,SWKELLY3
SWKELLY4,SWKELLY4
SWKELLY5,SWKELLY5
SWKELLY6,SWKELLY6
SWKELLY7,LIE.SWKELLY7
SWKELLY7,LIS.SWKELLY7
SWKELLY7,SWKELLY7
SWLISTIT,LIE.SWLISTIT
SWLISTIT,LIS.SWLISTIT
SWLISTIT,SWLISTIT
SWLMD168,LIE.SWLMD168
SWLMD168,LIS.SWLMD168
SWLMD168,SWLMD168
SWNOCAT,LIE.SWNOCAT
SWNOCAT,LIS.SWNOCAT
SWNOCAT,SWNOCAT
SWNOCAT,SWNOCAT2
SWOFFCH1,LIE.SWOFFCH1
SWOFFCH1,LIS.SWOFFCH1
SWOFFCH1,SWOFFCH3
SWOFFCH1,SWOFFCH4
SWOFFCH1,SWOFFCH5
SWOFFCH1,SWOFFCH6
SWOFFCH1,SWOFFCH7
SWOFFCH1,SWOFFCH8
SWPANEST,LIE.SWPANEST
SWPANEST,LIS.SWPANEST
SWPANEST,SWPANEST
SWPING,LIE.SWPING
SWPING,LIS.SWPING
SWPING,SWPING5
SWPING,SWPING6
SWPRTJOB,SWPRTJOB
SWRCFDLY,LIE.SWRCFDLY
SWRCFDLY,LIS.SWRCFDLY
SWRCFDLY,SWRCF01
SWRCFDLY,SWRCFDLY
SWRPTMAJ,SWRPTMAJ
SWRPTSUN,LIE.SWRPTSUN
SWRPTSUN,LIS.SWRPTSUN
SWRPTSUN,SWRPTSUN
SWSAPTST,GRM_TEST
SWSAPTST,GRM_TEST
SWSAPTST,LIE.SWSAPTST
SWSAPTST,LIE.SWSAPTST
SWSAPTST,LIE2.SWSAPTST
SWSAPTST,LIS.SWSAPTST
SWSAPTST,LIS.SWSAPTST
SWSAPTST,SAP1
SWSAPTST,SAP1
SWSAPTST,SWESPJC2
SWSAPTST,TEST_FILE_ON_DSRSAP01QAKR
SWSAPTST,TESTEVENT
SWSAPTST,X_TEST_CYBERMATION_BFT030
SWSAPTST,Z_TEST_CYBER2
SWSAPTST,Z_TEST_CYBER2
SWSAPTST,Z_TEST_CYBERMATION_BFT030
SWSAPTST,Z_TEST_CYBERMATION_BFT030
SWSAPTST,Z_TEST_CYBERMATION_BFT030_2
SWSMF56,LIE.SWSMF56
SWSMF56,LIS.SWSMF56
SWSMF56,SWCOBUS5
SWSMF56,SWSMF56
SWSMF56,SWSMF56B
SWSMF56,SWSMFMTH
SWSMFRCF,LIE.SWSMFRCF
SWSMFRCF,LIS.SWSMFRCF
SWSMFRCF,SWSMFRCF
SWSMS02,USSMS02
SWTADIQ1,SWTADIQ1
SWTADIQ6,LIE.SWTADIQ6
SWTADIQ6,LIS.SWTADIQ6
SWTADIQ6,SWTADIQ6
